,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
867,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, Sprig/Peony,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W04.html
868,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, Black/White,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W01.html
869,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, Fossil/Pool,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W02.html
870,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, Soot/Basalt,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W05.html
871,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, White/Gravel,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W06.html
872,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,women, Rose/Black,High,Neutral,"All Around,Cushioned Comfort,Walking",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16W03.html
873,Saucony Ride 15 TR,Saucony,Ride 15 TR,140.0,98.0,70.0,women, Desert/Sprig,High,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNfoam is now enhanced to give runners a soft and lively ride with excellent durability and a touch of softness.,Lateral Flex Grooveadds smooth flexibility to the Ride 15 TR. This deep flex groove provides natural flexibility.Segmented PWRTRAC Outsolefor increased grip added durability in high wear areas.,Gilly Strap Lockdowndelivers a form-fitting lock-in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15_TR/descpage-SR15TW3.html
874,Saucony Ride 15 TR,Saucony,Ride 15 TR,140.0,98.0,70.0,women, Mist/Ember,High,Neutral,"All Around,Walking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNfoam is now enhanced to give runners a soft and lively ride with excellent durability and a touch of softness.,Lateral Flex Grooveadds smooth flexibility to the Ride 15 TR. This deep flex groove provides natural flexibility.Segmented PWRTRAC Outsolefor increased grip added durability in high wear areas.,Gilly Strap Lockdowndelivers a form-fitting lock-in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15_TR/descpage-SR15TW1.html
875,Saucony Ride 15 TR GTX,Saucony,Ride 15 TR GTX,160.0,112.0,70.0,women, Black/Charcoal,High,Neutral,"Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNfoam is now enhanced to give runners a soft and lively ride with excellent durability and a touch of softness.,Lateral Flex Grooveadds smooth flexibility to the Ride 15 TR. This deep flex groove provides natural flexibility.Segmented PWRTRAC Outsolefor increased grip added durability in high wear areas.,Gilly Strap Lockdowndelivers a form-fitting lock-in around the midfoot.GORE-TEXprovides waterproofing in adverse weather.  ,https://www.runningwarehouse.com/Saucony_Ride_15_TR_GTX/descpage-SR5TGW1.html
876,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Prospect Glass,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W08.html
877,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Gold/Horizon,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W07.html
878,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Alloy/Quartz,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W02.html
879,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Cool Mint/Acid,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W04.html
880,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Vizi Red/Night,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W03.html
881,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Black/White,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W01.html
882,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Night Lite,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W09.html
883,Saucony Ride 15,Saucony,Ride 15,140.0,84.88,60.63,women, Charcoal/Shell,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15/descpage-SR15W06.html
884,Saucony Ride 15 RunShield,Saucony,Ride 15 RunShield,150.0,49.88,33.25,women, Promises,Medium,Neutral,"All Around,Walking,Roads and Pavement",PWRRUNfoam is now enhanced to give runners a soft andlively ride with excellent durability and a touch of softness.,Lateral Flex Groove adds smooth flexibility to the Ride 15. This deep flex groove provides natural flexibility which is needed when stack height increases.Strategically Blown Rubberfor added durability in high wear areas.,Runshieldwater-resistant upper keeps your feet dry throughout your run.Gilly Strap LockDowndelivers a form-fitting lock in around the midfoot.  ,https://www.runningwarehouse.com/Saucony_Ride_15_RunShield/descpage-SR15W11.html
885,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Mineral/Rose,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W11.html
886,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, White/VIZI Pink,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W12.html
887,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Fossil/Ether,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W10.html
888,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Cool Mint/Acid,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W04.html
889,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Alloy/Quartz,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W02.html
890,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Vizi Gold/Red,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W03.html
891,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,women, Black/Fog,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1W01.html
892,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Fog/Vapor,High,Neutral,"All Around,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W09.html
893,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Mineral/Berry,High,Neutral,"All Around,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W10.html
894,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Night Lite,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W06.html
895,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Sundown/Rose,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W02.html
896,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Prospect Glass,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W05.html
897,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Ocean/Coral,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W04.html
898,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Gold/Horizon,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W03.html
899,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Black/White,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W01.html
900,Saucony Triumph 20 RunShield,Saucony,Triumph 20 RunShield,170.0,119.0,70.0,women, Miles To Go,Medium,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.",RunShieldwater resistant upper keeps your feet dry throughout your run.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ,https://www.runningwarehouse.com/Saucony_Triumph_20_RunShield/descpage-ST20W07.html
901,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, White/Black,High,Neutral,"All Around,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W08.html
902,Saucony Triumph 20,Saucony,Triumph 20,160.0,112.0,70.0,women, Ether,High,Neutral,"All Around,Walking,Roads and Pavement",PWRRUN+is a full-length responsive cushioning compound that provides a springy and responsive underfoot feel.,"Tri-Flexdesign has been updated to help increase the flexibility, adaptability, and durability of the shoe.XT-900 Carbon Rubberfor added durability and traction.","Engineered meshcomprises the upper, updated to provide lightweight breathability.FORMFIT Contoured Footbedcreates a cradle for your foot that provides added guidance and support.  ",https://www.runningwarehouse.com/Saucony_Triumph_20/descpage-ST20W11.html
903,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,women, Arroyo,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13W5.html
904,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,women, Night/Fossil,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13W1.html
905,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,women, Fog/Zenith,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13W4.html
906,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,women, Berry/Mineral,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13W2.html
907,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,women, Sprig/Canopy,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13W3.html
908,Saucony Peregrine 13 GTX,Saucony,Peregrine 13 GTX,160.0,112.0,70.0,women, Gravel/Black,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,GORE-TEX Invisible Fit Technologyprovides a waterproof protection with a flexible feel.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13_GTX/descpage-SP13GW1.html
909,Saucony Peregrine 12,Saucony,Peregrine 12,130.0,77.88,59.91,women, Cool Mint/Avid,Medium,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,"PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber. With 5.0 mm lugs, it can adapt to a variety of terrain.Rock plateprotects your feet from sharp trail objects.",Reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_12/descpage-SPI12W3.html
910,Saucony Peregrine 12,Saucony,Peregrine 12,130.0,77.88,59.91,women, Vizi Gold/Vizi Red,Medium,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,"PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber. With 5.0 mm lugs, it can adapt to a variety of terrain.Rock plateprotects your feet from sharp trail objects.",Reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_12/descpage-SPI12W2.html
911,Saucony Peregrine 12,Saucony,Peregrine 12,130.0,77.88,59.91,women, Black/Charcoal,Medium,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,"PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber. With 5.0 mm lugs, it can adapt to a variety of terrain.Rock plateprotects your feet from sharp trail objects.",Reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_12/descpage-SPI12W1.html
912,Saucony Peregrine 12,Saucony,Peregrine 12,130.0,77.88,59.91,women, Basin/Gold,Medium,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUNcushioning ensures a responsive yet protective feel.,"PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber. With 5.0 mm lugs, it can adapt to a variety of terrain.Rock plateprotects your feet from sharp trail objects.",Reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_12/descpage-SPI12W5.html
913,Saucony Peregrine 12,Saucony,Peregrine 12,130.0,77.88,59.91,women, Prospect Glass,Medium,Neutral,"All Around,Smooth Trails and Fireroads",PWRRUNcushioning ensures a responsive yet protective feel.,"PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber. With 5.0 mm lugs, it can adapt to a variety of terrain.Rock plateprotects your feet from sharp trail objects.",Reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_12/descpage-SPI12W7.html
914,Saucony Peregrine ICE+ 3,Saucony,Peregrine ICE+ 3,150.0,105.0,70.0,women, Black/Summit,Low,Neutral,"All Around,Snowy and Icy Trails","PWRRUN is a cushioning compound that distributes pressure for a smooth, responsive ride.",Vibram Arctic Gripin high-contact areas for increased grip on icy terrain.IceTrekis designed with an aggressive pattern for flexibility and traction in cold weather conditions.,Weather Resistant Upper iswater-resistant and keeps your feet dry throughout your run.Panel-style midfootholds the foot comfortably and securely in place.RUNDRY collar liningsecures the heel while wicking moisture.Heel countersupports the heel through the gait cycle.Rubberized toe tipenhances durability and protection.  ,https://www.runningwarehouse.com/Saucony_Peregrine_ICE_3/descpage-SPI3W1.html
915,Saucony Axon 3,Saucony,Axon 3,100.0,70.0,70.0,women, Fog/Peony,High,Neutral,"All Around,Cushioned Comfort,Casual Wear,Walking,Roads and Pavement","PWRRUN Foam for maximum cushioning and comfort.Speed-Driven Geometry design for forward momentum, rolling your gait into the next step.",Carbon Rubber Outsole for increase traction and durability during run or workouts.,Engineered Air Meshupper for a lightweight and breathable fit.  ,https://www.runningwarehouse.com/Saucony_Axon_3/descpage-SAX3W04.html
916,Saucony Axon 3,Saucony,Axon 3,100.0,70.0,70.0,women, Ether/Citron,High,Neutral,"All Around,Cushioned Comfort,Casual Wear,Walking,Roads and Pavement","PWRRUN Foam for maximum cushioning and comfort.Speed-Driven Geometry design for forward momentum, rolling your gait into the next step.",Carbon Rubber Outsole for increase traction and durability during run or workouts.,Engineered Air Meshupper for a lightweight and breathable fit.  ,https://www.runningwarehouse.com/Saucony_Axon_3/descpage-SAX3W05.html
917,Saucony Axon 3,Saucony,Axon 3,100.0,70.0,70.0,women, Black/VIZI Pink,High,Neutral,"All Around,Cushioned Comfort,Casual Wear,Walking,Roads and Pavement","PWRRUN Foam for maximum cushioning and comfort.Speed-Driven Geometry design for forward momentum, rolling your gait into the next step.",Carbon Rubber Outsole for increase traction and durability during run or workouts.,Engineered Air Meshupper for a lightweight and breathable fit.  ,https://www.runningwarehouse.com/Saucony_Axon_3/descpage-SAX3W01.html
